card_id,card_name,snkrdunk_apparel_id,usedMinPrice,usedListingCount,A1m_n,A1m_med,A1m_latest,A3m_n,A3m_med,A3m_latest,PSA10_1m_n,PSA10_1m_med,PSA10_3m_n,PSA10_3m_med,PSA9_1m_n,PSA9_1m_med,PSA9_3m_n,PSA9_3m_med,data_quality
CRD_4DD11310DD574B5BAF64,마셰이드,363381,1000,5,0,0,0,0,0,0,5,6789,14,6500,0,0,0,0,PSA_ONLY
CRD_2A791989EEEC43F481BB,메가지가르데 ex,753318,3200,66,8,3850,3800,55,4825,3800,19,20500,58,24150,0,0,0,0,A_1M_OK
CRD_AA3296C0D4FE45A38CAB,제르네아스 GX,334656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5253E851E4414AD68104,백마 버드렉스 V,96738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1F45F12DC0264E98B4E1,메가눈여아 ex,730955,2200,36,9,2300,2350,37,2000,2350,15,10029,51,10352,1,3500,4,3500,A_1M_OK
CRD_7A7850AA59504787B71D,스타단의 조무래기,110946,1000,5,0,0,0,0,0,0,0,0,1,7000,0,0,0,0,PSA_ONLY
CRD_A20BEE66070640B39730,아머까오 VMAX,144125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D1C565DB2FFB4163BFFC,배쓰나이,608545,1000,1,0,0,0,0,0,0,1,6500,3,6500,0,0,0,0,PSA_ONLY
CRD_67CFE01AE03E495B9FB2,블루의 탐색,93083,52200,41,1,46500,46500,4,63950,46500,10,150633,41,144217,2,58499,9,56999,A_1M_OK
CRD_A59B08DC49AD4E5FBFA7,고동치는달 ex,138252,1000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C83501C3B7174EAD9B11,백마 버드렉스 V,141756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A9772F1A738D41739112,스이쿤 GX,104690,1000,7,0,0,0,0,0,0,0,0,1,22000,1,8800,1,8800,PSA_ONLY
CRD_C3F844BC04614855A4C4,코코리,414089,1000,10,0,0,0,0,0,0,3,6639,11,6639,0,0,0,0,PSA_ONLY
CRD_1AF00E0F44D842E894A4,쌍검자비,584799,1000,5,0,0,0,0,0,0,1,6500,4,7450,0,0,0,0,PSA_ONLY
CRD_48EDE9764E334AFE8D60,스파크,137127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A3C2192851584CFC8246,소도와 실디,126524,1600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B1D0E95D6A764E54A4F3,마스카나 ex,111959,1000,6,0,0,0,0,0,0,0,0,1,5999,0,0,0,0,PSA_ONLY
CRD_187E76533B5540179493,지가르데 GX,334609,1000,4,0,0,0,0,0,0,0,0,2,9247,0,0,0,0,PSA_ONLY
CRD_DB0F99DBDC074D509C4E,어니언,102290,2500,4,0,0,0,0,0,0,1,10000,2,16850,1,6000,1,6000,PSA_ONLY
CRD_808986BE4AB54625B5D4,메로엣타 ex,608528,1000,5,0,0,0,0,0,0,1,7500,5,7500,0,0,0,0,PSA_ONLY
CRD_02F5CFB869144C589BF7,음번 GX,335034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4B9283B93544449DBC2D,이벨타르 ex,753265,1000,16,0,0,0,0,0,0,8,7999,8,7999,0,0,0,0,PSA_ONLY
CRD_892B2014015549E5812F,메가저리더프 ex,731021,1000,39,5,1000,1000,14,1000,1000,10,7800,20,8000,0,0,2,2900,A_1M_OK
CRD_12350A5EE2C042EBA371,아르세우스 V,91145,7400,50,1,11500,11500,8,14792,11500,18,29612,52,28707,1,9000,5,9000,A_1M_OK
CRD_83CB95F730174D28B274,메가플라엣테 ex,774182,1000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B3834736DB2542B792B1,페릴라,139514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E42CBCBC0D104814A10B,더스트나 V,141525,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_99B80601C8BF404186BC,히스이 윈디 V,100561,1000,2,0,0,0,0,0,0,1,7500,1,7500,0,0,0,0,PSA_ONLY
CRD_B0A1FB4261674D529764,시라칸,180177,1000,5,1,1000,1000,1,1000,1000,1,5555,4,6500,0,0,1,2444,A_1M_OK
CRD_683F3F874CB848EF94C4,돌핀맨 ex,434889,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_2B9182A2EF634F7E8973,올림박사의 기백,152789,1500,9,0,0,0,1,1300,1300,0,0,1,9000,0,0,0,0,A_3M_FB
CRD_1019C2CFB1EE47139FD8,찌리배리,132257,1000,15,0,0,0,0,0,0,2,6225,5,6500,0,0,0,0,PSA_ONLY
CRD_E9AE47FA96644DACB7EA,클레스퍼트라 ex,162020,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D32273D46FE741C19111,히스이 블레이범 V,139715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_212812EDFC95434E96EE,노공룡,152781,1000,10,0,0,0,0,0,0,2,7074,5,7000,0,0,0,0,PSA_ONLY
CRD_66116DF43BE7463F97E7,아로마 아가씨,96558,2000,11,0,0,0,1,2000,2000,0,0,2,9318,0,0,1,3000,A_3M_FB
CRD_16552890B7E640BD9726,비상,116079,1000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_069D993EF5274D81B98E,오거폰 벽록의 가면 ex,427216,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_EF3512D636064758A7B4,메가개굴닌자 ex,774169,1000,45,2,1050,1100,10,1000,1100,0,0,0,0,0,0,0,0,A_1M_OK
CRD_9B32980D414E47C09387,전툴라 ex,325076,1500,6,0,0,0,0,0,0,2,8000,7,7300,0,0,0,0,PSA_ONLY
CRD_53F9BEE45FFC4745AC79,투희,607941,7200,68,6,8600,8700,17,8500,8700,13,27012,49,31628,2,7400,17,7500,A_1M_OK
CRD_8C8BBAFB1C5E4D15BAC6,메가이상해꽃 ex,664095,1000,51,1,1000,1000,10,1000,1000,10,7929,43,7750,0,0,2,2050,A_1M_OK
CRD_19F51F8288034A4781BC,워글,608597,1000,6,0,0,0,0,0,0,1,6800,0,0,0,0,0,0,PSA_ONLY
CRD_DA068974AC734E7AB608,야나키,608464,1000,3,0,0,0,0,0,0,3,6800,0,0,0,0,0,0,PSA_ONLY
CRD_C1DA511430EB46B79854,메가폭타 ex,659217,1000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F02E1EB24B864CCCB328,아고용 GX,393157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7E0814B69ADA40E58DCA,플라이곤 ex,385168,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2499,PSA_ONLY
CRD_BE2FA43F663B4D16BA9C,에레키블,105532,1000,12,1,1000,1000,1,1000,1000,3,6800,10,6999,0,0,1,2000,A_1M_OK
CRD_8FC14F96E9634AE0982F,쏘콘 ex,164701,1000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E30CB17C7E4749BD9111,오거폰 우물의 가면 ex,469627,1000,8,1,1000,1000,2,1000,1000,3,8500,6,7250,0,0,0,0,A_1M_OK
CRD_D18C8870DB964490B498,히스이의 동료들,105137,1600,112,2,1349,1500,9,1800,1500,23,10762,65,11166,2,3940,8,3350,A_1M_OK
CRD_49B9C68497F94042A443,일리마,106189,19800,1,0,0,0,0,0,0,1,12000,2,10475,0,0,0,0,PSA_ONLY
CRD_1D61B56A81F04560A587,염뉴트 ex,752397,1000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_13F9528AE66A482F9AC7,나몰빼미&알로라나시 GX,393124,1800,5,0,0,0,1,2800,2800,0,0,3,13249,0,0,0,0,A_3M_FB
CRD_E9A8685418094D9BB850,야적 세 자매,96669,2000,9,0,0,0,0,0,0,0,0,6,7299,0,0,2,2850,PSA_ONLY
CRD_C8B01F160C314B17A057,삼삼드래 ex,608397,6000,32,4,5527,6000,10,4900,6000,13,11700,49,11500,0,0,1,4000,A_1M_OK
CRD_3A0BD9F6AF5141DC9961,고동치는달 ex,427224,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_79DAA61E0E0E4DB6B833,토네로스 VMAX,141806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6396E1AD59084F64A801,딩루 ex,118631,1500,6,0,0,0,0,0,0,3,7799,6,7800,0,0,0,0,PSA_ONLY
CRD_CECA6BC4887D4E72992B,위유이 ex,156414,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_36137AD704B945179433,올림박사의 기백,148946,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5A3BCBE340EB4953A691,드래펄트 V,145429,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F87EEB047E184C71A2CE,한카리아스&기라티나 GX,91285,27500,30,1,60000,60000,6,41500,60000,9,161555,35,158000,0,0,6,36000,A_1M_OK
CRD_034271D298BA46158444,사마자르,126700,1000,7,0,0,0,0,0,0,1,7300,2,7300,0,0,0,0,PSA_ONLY
CRD_AA5BA868244841729ECD,신뇽,128098,1240,39,6,1699,1600,19,1999,1600,14,10090,44,10190,0,0,6,3980,A_1M_OK
CRD_9C70464E838941DB8DF0,더스트나 VMAX,141529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C3E06830FAAA4837AB25,아리아도스,126688,1000,10,0,0,0,1,1400,1400,4,6800,15,6950,0,0,0,0,A_3M_FB
CRD_C5B6D61127B741B3926B,아보크,186427,2300,5,0,0,0,0,0,0,2,7199,4,7099,0,0,0,0,PSA_ONLY
CRD_3E9E5C6840D049589B84,모란,110948,1200,49,0,0,0,1,1700,1700,9,8400,23,9350,0,0,0,0,A_3M_FB
CRD_A2A524FCE0E54F2C8C91,데덴네 ex,116075,1800,28,4,1900,1800,7,1800,1800,13,8200,23,9200,1,3500,1,3500,A_1M_OK
CRD_36360E53452543DEB82B,고릴타 VMAX,145512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_888168EF50BE4F89B720,비케,91344,24980,15,0,0,0,0,0,0,2,50500,8,54625,0,0,0,0,PSA_ONLY
CRD_8875DA1FBB2046CBAF86,미끄네일,776345,1000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_D57859CD4BA84DEEBC5A,루카리오 VSTAR,103073,4000,138,8,4900,4800,51,6400,4800,25,20416,80,23652,4,6500,11,4850,A_1M_OK
CRD_33785863B77A4D888CC5,루카리오&멜메탈 GX,393297,7500,4,0,0,0,0,0,0,0,0,1,33000,0,0,0,0,PSA_ONLY
CRD_96DCC4B3E85641EAA4E9,라우드본 ex,151721,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_549E381006304AAB8D75,가라르 불비달마 V,145054,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_49411B14FD8649DE8364,토네로스 V,141804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_1B75DAEB61EA4A2D9A2A,마스터드 일격의 태세,144222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_6FBE2AD113B74C719B5B,오르티가,132275,1000,25,0,0,0,0,0,0,2,7593,6,7500,0,0,2,2750,PSA_ONLY
CRD_22BC9BEDDB4B49D88171,가라르 가로막구리,126691,1000,4,0,0,0,1,2250,2250,3,6800,7,6666,0,0,0,0,A_3M_FB
CRD_D458688E4CDC4D52858A,고릴타 V,145443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B6536EB5E85E46388EC3,타임,471669,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_AA9CB0979C7F411383FB,렌트라 V,139461,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_CB62AB154B714772BCC6,그린의 전략,93086,27500,15,0,0,0,1,33333,33333,2,76496,9,75000,3,28000,7,28000,A_3M_FB
CRD_482EA800F7DE4871AD8A,뮤츠 VSTAR,103080,13980,173,8,19750,17000,54,19999,17000,31,41000,85,46680,7,18000,22,17765,A_1M_OK
CRD_8B9D59AB943441B4BAC4,무쇠손 ex,466334,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_90698EA0987C4C82913F,엘풍 V,139846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C0B9156965764BADB0C5,레시라무&리자몽 GX,104620,8400,21,1,21800,21800,4,20800,21800,1,71950,10,67425,1,13333,1,13333,A_1M_OK
CRD_06913448CCA04DE6B272,무쇠가시,179805,1000,5,0,0,0,0,0,0,3,6800,8,6850,0,0,0,0,PSA_ONLY
CRD_2570702FE3854423A069,무쇠바퀴 ex,156442,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_24845E4BD72A47AAA490,라티오스 EX,382140,4500,9,0,0,0,0,0,0,1,26000,0,0,0,0,0,0,PSA_ONLY
CRD_6E0CFA01EAA84472A5AAA69BE95C2DA8,뮤 VMAX,93016,108888,97,2,180000,170000,9,199999,170000,25,261200,74,273874,6,127000,8,129500,A_1M_OK
CRD_AD994D529D6E47C2B93E,리피아 GX,336619,2222,6,0,0,0,0,0,0,0,0,1,12000,0,0,0,0,PSA_ONLY
CRD_59976B37A8E84CBF8304,빛나,704397,1800,48,8,1527,1800,20,1500,1800,23,8480,58,8798,7,3226,16,2999,A_1M_OK
CRD_DCF9C516EF5F46D3A23A,메가루카리오 ex,657364,9000,113,15,9888,10000,60,9999,10000,26,25825,84,27250,1,12000,15,9500,A_1M_OK
CRD_E3928DC52944458BBFCE,리자몽 ex,162095,28000,142,9,38000,45000,33,46500,45000,30,81125,86,86860,7,38800,16,39900,A_1M_OK
CRD_BE89EA3D6FBF480F9472,지니어,110945,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_39A9FDACFF514F29B347,울트라네크로즈마 GX,105371,11000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_AA80CBBC30D44512BB73,태권왕의 수련,730946,1000,9,0,0,0,4,1000,1000,1,8000,3,6980,1,4000,1,4000,A_3M_FB
CRD_C4DED4CD6D9B40719BF9,치렁,251916,1000,8,0,0,0,0,0,0,1,8400,7,8400,0,0,1,2444,PSA_ONLY
CRD_32082DD1A5DE41889046,이야후 ex,277238,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A6E8EAA77BE24D74AEA7,체렌,91612,6000,5,0,0,0,0,0,0,1,42800,2,31400,0,0,0,0,PSA_ONLY
CRD_E1953E99F0A344F5ACBE,로켓단의 레트라,568895,1000,32,0,0,0,0,0,0,15,6900,40,6800,2,2989,2,2989,PSA_ONLY
CRD_7A7B7FE3D8DA4848943D,핫삼 GX,112796,0,0,0,0,0,1,7500,7500,1,26000,3,22500,0,0,0,0,A_3M_FB
CRD_4D3EF2E899D943459B77,은송,91519,25000,8,1,30000,30000,2,27000,30000,2,74240,6,70662,0,0,0,0,A_1M_OK
CRD_46AF434D15734C6787E2,도희의 비기,471674,1000,12,0,0,0,3,1000,2000,5,8450,9,8450,0,0,2,3000,A_3M_FB
CRD_149DFDDE8D3144968EE9,암나이트,128096,1000,12,1,1000,1000,6,1325,1000,5,7400,18,7773,0,0,0,0,A_1M_OK
CRD_98DAFEBB7A994BAB96D1,아크로마의 실험,93377,1000,3,0,0,0,0,0,0,0,0,1,6800,0,0,0,0,PSA_ONLY
CRD_604492DE52EA4B7F81F6,메가캥카 ex,657366,3500,100,12,3399,3499,29,3500,3499,21,10966,72,11500,0,0,2,3824,A_1M_OK
CRD_6C4CD727AA4A41F8A59D,무쇠손 ex,466506,1000,16,0,0,0,0,0,0,1,7999,9,7392,0,0,0,0,PSA_ONLY
CRD_8CBA85EFB90246F2A42C,로켓단의 아테나,568903,3280,24,1,3333,3333,7,3000,3333,2,17375,8,19500,2,4666,2,4666,A_1M_OK
CRD_FB98F00A1EE44AB999E2,글레이시아 ex,455594,9000,139,16,9349,7990,50,8919,7990,30,19338,89,19861,5,8800,25,8999,A_1M_OK
CRD_B845DAE48C424F97A12D,개굴닌자 ex,224075,1000,7,1,1000,1000,1,1000,1000,2,7124,6,6374,0,0,0,0,A_1M_OK
CRD_35A856F18BEB432BABEC,멜로코,152787,2000,7,0,0,0,0,0,0,1,7222,2,6561,0,0,1,2800,PSA_ONLY
CRD_59D948D23D9B4A8997F2,메가디안시 ex,730959,1980,53,12,2187,2100,38,2187,2100,16,11569,38,13500,0,0,3,3300,A_1M_OK
CRD_306457DE76EA45C5B61B,월로,96639,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_3C91F57ABFE0494F9FEE,메가이상해꽃 ex,657363,5800,84,11,6550,5499,41,6500,5499,24,14746,79,14798,4,7495,22,6850,A_1M_OK
CRD_86C9D18D455541299CC0,클레스퍼트라 ex,164702,1000,6,0,0,0,0,0,0,0,0,1,6500,0,0,0,0,PSA_ONLY
CRD_3E39B2A60D644D419C7A,자마젠타,555474,1000,24,0,0,0,1,1000,1000,16,6900,40,6900,1,2999,2,2999,A_3M_FB
CRD_865DA476A29E409CBAA1,일격 우라오스 V,141274,2222,9,0,0,0,1,2000,2000,0,0,4,7899,0,0,0,0,A_3M_FB
CRD_02A3EEACB0F74D7F97B6,네모,164705,1000,14,0,0,0,0,0,0,1,6666,3,6000,0,0,1,2000,PSA_ONLY
CRD_017439C155E14354863F,악비아르,608512,1000,9,0,0,0,0,0,0,2,6590,3,6900,0,0,0,0,PSA_ONLY
CRD_B24FB59D3B834314A57B,비파,186437,2000,6,0,0,0,1,1499,1499,0,0,0,0,0,0,0,0,A_3M_FB
CRD_35F6305B626B4EA6BA1B,미라이돈 ex,110935,4700,90,5,6000,5500,14,6000,5500,17,15040,54,15512,0,0,0,0,A_1M_OK
CRD_EE75B6D586D64FF6980F,파오젠 ex,164708,1000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A7AACB50E1D2433E83E0,더스트나,608579,1000,2,0,0,0,0,0,0,1,6890,1,6890,1,2800,1,2800,PSA_ONLY
CRD_3B4881B425A945B385D7,화염레오 BREAK,387210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C684704D87BF4D358292,벰크,608497,2000,3,0,0,0,0,0,0,1,6666,1,6666,0,0,0,0,PSA_ONLY
CRD_711241AAC3CB4EFB8F22,리파,150013,1000,20,0,0,0,0,0,0,0,0,1,12000,0,0,1,3980,PSA_ONLY
CRD_EB0B165D0A7148E4ABE6,네크로즈마 새벽의 날개 GX,338329,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_BD32C4DD974E418FB16F,비조푸,608571,1000,2,0,0,0,0,0,0,2,6650,2,6650,0,0,0,0,PSA_ONLY
CRD_C183A625C76743C5ABCD,두송,102306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F9A376E8D1EA497EABA5,아고용&악식킹 GX,104555,15000,6,0,0,0,0,0,0,2,22390,7,22800,0,0,0,0,PSA_ONLY
CRD_9C6FB71861F94FB98F11,라이코 EX,91622,27800,1,0,0,0,0,0,0,0,0,1,115000,0,0,0,0,PSA_ONLY
CRD_2E8CB13E9FEE40A28A14,웅의 근성,91470,25000,5,0,0,0,0,0,0,1,38000,1,38000,0,0,0,0,PSA_ONLY
CRD_BAC700F6596245A5A62A,매시붕 GX,334499,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_C728A90398A04DC9B105,백마 버드렉스 VMAX,96687,2300,5,0,0,0,1,2200,2200,2,8312,8,7950,0,0,0,0,A_3M_FB
CRD_5D48C69399A74C799C12,무쇠잎새 ex,186446,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5A9588570BE84441901E,대왕끼리동 V,145403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_DF1BC7CED4E14C938183,운향,115238,9000,104,1,9100,9100,6,9200,9100,15,19666,55,21500,1,9000,7,8650,A_1M_OK
CRD_5F09CD4E587B4983ACCF,킬가르도,137472,1000,5,0,0,0,1,1000,1000,1,6800,4,6800,0,0,1,2444,A_3M_FB
CRD_B65A3E174310474CA8B8,타격귀,608568,2888,4,0,0,0,0,0,0,1,7300,3,7300,0,0,0,0,PSA_ONLY
CRD_D1651B27D22047C4A81B,삼삼드래 BREAK,387189,25000,2,0,0,0,0,0,0,1,30000,2,27000,0,0,0,0,PSA_ONLY
CRD_578FDAA332FD4381BC35,다크펫,126686,1000,29,1,1180,1180,3,1180,1180,12,6949,20,6932,0,0,1,2799,A_1M_OK
CRD_A3B4ED53661A41AD9BE6,티고라스,753309,1000,20,0,0,0,1,1000,1000,2,7749,2,7749,0,0,1,2000,A_3M_FB
CRD_2CABD12EE5B74135858E,웨이니발 ex,116074,1000,5,0,0,0,0,0,0,0,0,0,0,1,3100,1,3100,PSA_ONLY
CRD_F8C26BA27AF444938EB9,밀로틱 V,145350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_7EF3FAC1AA9F41959926,공박사의강연,104645,9800,6,1,9200,9200,1,9200,9200,5,29999,18,27250,0,0,0,0,A_1M_OK
CRD_D6CE520A6BA64DCF916E,리피아 V,91170,18999,55,1,21000,21000,10,18000,21000,18,35599,55,36750,2,17250,12,15950,A_1M_OK
CRD_55BE769CC493490B9696,음번 GX,112802,3500,2,0,0,0,0,0,0,1,9800,3,9000,0,0,0,0,PSA_ONLY
CRD_3EDE7FB426A144669E19,마라카치,608467,1100,4,0,0,0,0,0,0,2,6799,0,0,0,0,0,0,PSA_ONLY
CRD_F74DCD4030904CDE95D4,원규,96587,1000,34,0,0,0,3,2050,3000,8,7775,14,7950,1,3780,8,2783,A_3M_FB
CRD_D3A4176E71AC47AFA6EF,전목,126537,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E623C3E3D8334A58BE38,대도각참,110903,1000,4,0,0,0,0,0,0,2,7200,7,6500,0,0,0,0,PSA_ONLY
CRD_214C3CC1FFFD487FBD68,마스카나 ex,151750,1000,9,0,0,0,1,1000,1000,0,0,2,8750,0,0,0,0,A_3M_FB
CRD_8978E52260A148548BE7,야적 세 자매,96641,1300,2,0,0,0,1,1980,1980,0,0,1,8000,0,0,0,0,A_3M_FB
CRD_2076C899876544DC9B67,메가루카리오 ex,664105,1500,53,3,2320,2320,18,2000,2320,16,10250,62,10920,2,3000,7,3000,A_1M_OK
CRD_9CD4BE7C890148EC8776,고릴타 V,144363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F1A3157631DF446BA533,루가루암 ex,116064,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_F059AEB6384A40B69CA8,만마드,186426,1000,4,0,0,0,0,0,0,1,6900,5,6500,1,2580,1,2580,PSA_ONLY
CRD_E35983B2ADA24AC889C1,찬석의 활기,96736,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_4145122B76D44C99ACC5,개굴닌자&조로아크 GX,104636,29800,33,0,0,0,1,45000,45000,11,113000,36,107725,2,36944,7,37800,A_3M_FB
CRD_6107CE7DBE884EAE9B22,보스의 지령(게치스),116080,3800,1,1,3000,3000,4,2600,3000,0,0,0,0,0,0,0,0,A_1M_OK
CRD_43F737D98D4646BC92BE,캐터피,128088,1000,14,3,1500,1400,10,1400,1400,9,8780,20,9349,0,0,0,0,A_1M_OK
CRD_DB1EE27B66F247D18E05,M엘레이드 EX,382107,18500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_26947826E457449096C5,마스터드 연격의 태세,122004,1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_E7D432CCBEF747E0BD9A,알로라딱구리 GX,334487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_8C4E0B58B9AB4FD8A901,메가루차불 ex,731022,1000,29,8,1500,1999,31,1597,1999,11,9599,33,9500,0,0,2,2649,A_1M_OK
CRD_8A7EB290F97640FEB7AA,블랑쉬,137129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_8E5059F15BB5478EB12A,쫀도기,110906,1000,12,1,1500,1500,3,1000,1500,3,7299,7,7499,0,0,0,0,A_1M_OK
CRD_BA348F823BE347518A3B,미라이돈 ex,107356,1000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_B6DCDD8B172E42A098BE,삼삼드래 ex,418749,1000,4,0,0,0,0,0,0,0,0,1,6999,0,0,0,0,PSA_ONLY
CRD_9A22F928864948BBAE25,마오,91359,30000,43,1,45000,45000,2,42500,45000,5,110000,21,115000,3,33000,4,33166,A_1M_OK
CRD_F059826D9F804C1B83A1,드래펄트 V,144778,1500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_9A5EFFF204E8429BB966,내던숭이,126703,1000,7,0,0,0,0,0,0,0,0,2,6700,0,0,0,0,PSA_ONLY
CRD_184AC847FEF045F0A5C3,카틀레야,91181,14000,130,1,14500,14500,3,14500,14500,16,22500,56,23799,2,10999,9,10800,A_1M_OK
CRD_EB3221AC11114113A24A,라우드본 ex,151751,1000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_5CE1C6B2A9B548A8B3DF,페퍼의 마피티프 ex,544396,1000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_NO_PTS
CRD_A3AB8AC8AAC347838A4D,멜리사,126545,1000,9,0,0,0,0,0,0,0,0,2,7750,0,0,0,0,PSA_ONLY
CRD_F2B5F8F16749426C855A,자마젠타 V,105256,1180,14,4,1200,1000,8,1449,1000,10,8499,24,8400,1,3000,2,2999,A_1M_OK
CRD_9310EDB656AA44159715,이상해꽃&주리비얀 GX,104579,4800,4,0,0,0,0,0,0,1,15300,4,14400,0,0,1,5200,PSA_ONLY
CRD_D676436BD48549B1BEBE,마리,93036,7000,36,0,0,0,1,11450,11450,7,23499,41,23999,0,0,1,10000,A_3M_FB
CRD_324F58AAF4F444DEAE95,귀뚤톡크,105538,1000,12,0,0,0,0,0,0,3,6800,8,6800,0,0,0,0,PSA_ONLY
CRD_F51AD119C51A4A119201,호브의 자시안 ex,489824,2500,18,1,2999,2999,3,3500,2999,11,11400,32,10745,0,0,2,4900,A_1M_OK
CRD_761714141AFD427DA3EC,피카츄 V,101654,14999,70,5,30000,34900,23,27000,34900,18,63250,57,65000,0,0,7,23000,A_1M_OK
CRD_B3798231C06C4CAB97AF,제라오라 VMAX [다이맥스],103840,2300,112,2,2205,2300,22,3395,2300,23,9949,69,10250,1,3749,3,3500,A_1M_OK
